date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:03:15	113556/113556	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ed7d77d-1bb94%22	https://useplink.com/assets/js/vendor.js	/home/ajith/websites/portfolio3/useplink.com/assets/js/vendor.js	(from https://useplink.com/en/)
14:03:16	82435/82435	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ed7d77d-14203%22	https://useplink.com/assets/js/main.js	/home/ajith/websites/portfolio3/useplink.com/assets/js/main.js	(from https://useplink.com/en/)
14:03:19	45958/45958	---MC-	200	added ('OK')	text/javascript	date:Thu,%2004%20Jun%202020%2023:38:14%20GMT	http://www.google-analytics.com/analytics.js	/home/ajith/websites/portfolio3/www.google-analytics.com/analytics.js	(from https://useplink.com/en/)
14:03:19	11539/11539	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202020%2008:33:17%20GMT	https://useplink.com/nl/faq	/home/ajith/websites/portfolio3/useplink.com/nl/faq.html	(from https://useplink.com/nl/)
14:03:20	11527/11527	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202020%2008:33:19%20GMT	https://useplink.com/de/faq	/home/ajith/websites/portfolio3/useplink.com/de/faq.html	(from https://useplink.com/de/)
14:03:21	11695/11695	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202020%2008:33:20%20GMT	https://useplink.com/fr/faq	/home/ajith/websites/portfolio3/useplink.com/fr/faq.html	(from https://useplink.com/fr/)
14:03:21	274/274	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202020%2008:33:21%20GMT	https://useplink.com/en/pricing	/home/ajith/websites/portfolio3/useplink.com/en/pricing	(from https://useplink.com/en/faq)
14:03:22	262/262	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202020%2008:33:22%20GMT	https://useplink.com/en/ideal-payment-link	/home/ajith/websites/portfolio3/useplink.com/en/ideal-payment-link	(from https://useplink.com/en/faq)
14:03:23	274/274	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202020%2008:33:23%20GMT	https://useplink.com/nl/pricing	/home/ajith/websites/portfolio3/useplink.com/nl/pricing	(from https://useplink.com/nl/faq)
14:03:24	262/262	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202020%2008:33:24%20GMT	https://useplink.com/nl/ideal-betaallink	/home/ajith/websites/portfolio3/useplink.com/nl/ideal-betaallink	(from https://useplink.com/nl/faq)
14:03:25	274/274	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202020%2008:33:25%20GMT	https://useplink.com/de/pricing	/home/ajith/websites/portfolio3/useplink.com/de/pricing	(from https://useplink.com/de/faq)
14:03:26	262/262	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202020%2008:33:26%20GMT	https://useplink.com/de/ideal-payment-link	/home/ajith/websites/portfolio3/useplink.com/de/ideal-payment-link	(from https://useplink.com/de/faq)
14:03:27	274/274	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202020%2008:33:27%20GMT	https://useplink.com/fr/pricing	/home/ajith/websites/portfolio3/useplink.com/fr/pricing	(from https://useplink.com/fr/faq)
14:03:28	262/262	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202020%2008:33:28%20GMT	https://useplink.com/fr/ideal-payment-link	/home/ajith/websites/portfolio3/useplink.com/fr/ideal-payment-link	(from https://useplink.com/fr/faq)
14:03:31	82435/82435	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225ed7d77d-14203%22	https://useplink.com/assets/js/main.js	/home/ajith/websites/portfolio3/useplink.com/assets/js/main.js	(from https://useplink.com/en/)
14:03:32	0/0	UR-M-Z	416	error ('Requested%20range%20not%20satisfiable')	text/javascript	date:Thu,%2004%20Jun%202020%2023:38:14%20GMT	http://www.google-analytics.com/analytics.js	/home/ajith/websites/portfolio3/www.google-analytics.com/analytics.js	(from https://useplink.com/en/)
14:03:32	113556/113556	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225ed7d77d-1bb94%22	https://useplink.com/assets/js/vendor.js	/home/ajith/websites/portfolio3/useplink.com/assets/js/vendor.js	(from https://useplink.com/en/)
14:03:32	628654/628654	URF---	200	added ('OK%20(cached)')	image/png		https://useplink.com/assets/images/frontpage/share.png	/home/ajith/websites/portfolio3/useplink.com/assets/images/frontpage/share.png	(from https://useplink.com/en/)
14:03:32	481793/481793	URF---	200	added ('OK%20(cached)')	image/png		https://useplink.com/assets/images/frontpage/payment-methods_copy_2_2x.png	/home/ajith/websites/portfolio3/useplink.com/assets/images/frontpage/payment-methods_copy_2_2x.png	(from https://useplink.com/en/)
14:03:33	29924/29924	---M--	200	added ('OK')	application/octet-stream	etag:%225ed7d77c-74e4%22	https://useplink.com/assets/fonts/CircularPro-Book.fcea822f.woff2	/home/ajith/websites/portfolio3/useplink.com/assets/fonts/CircularPro-Book.fcea822f.woff2	(from https://useplink.com/assets/frontpage.css)
14:03:34	43124/43124	---M--	200	added ('OK')	application/font-woff	etag:%225ed7d77c-a874%22	https://useplink.com/assets/fonts/CircularPro-Book.588eb6b1.woff	/home/ajith/websites/portfolio3/useplink.com/assets/fonts/CircularPro-Book.588eb6b1.woff	(from https://useplink.com/assets/frontpage.css)
14:03:35	34568/34568	---M--	200	added ('OK')	application/octet-stream	etag:%225ed7d77c-8708%22	https://useplink.com/assets/fonts/CircularPro-Medium.6d9ac4df.woff2	/home/ajith/websites/portfolio3/useplink.com/assets/fonts/CircularPro-Medium.6d9ac4df.woff2	(from https://useplink.com/assets/frontpage.css)
14:03:36	48968/48968	---M--	200	added ('OK')	application/font-woff	etag:%225ed7d77c-bf48%22	https://useplink.com/assets/fonts/CircularPro-Medium.03178f59.woff	/home/ajith/websites/portfolio3/useplink.com/assets/fonts/CircularPro-Medium.03178f59.woff	(from https://useplink.com/assets/frontpage.css)
14:03:37	11539/-1	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202020%2008:33:37%20GMT	https://useplink.com/nl/faq	/home/ajith/websites/portfolio3/useplink.com/nl/faq.html	(from https://useplink.com/nl/)
14:03:38	274/274	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202020%2008:33:38%20GMT	https://useplink.com/nl/pricing	/home/ajith/websites/portfolio3/useplink.com/nl/pricing	(from https://useplink.com/nl/faq)
14:03:39	262/262	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202020%2008:33:39%20GMT	https://useplink.com/nl/ideal-betaallink	/home/ajith/websites/portfolio3/useplink.com/nl/ideal-betaallink	(from https://useplink.com/nl/faq)
